Time (s),OpenLoop,ClosedLoop,Optimised,Expected
3.214,84.5945,45.0661,104.156,100
3.216,84.5268,45.3521,104.663,100
3.218,84.4794,45.0921,104.097,100
3.22,84.4463,45.3703,104.161,100
3.222,84.4231,45.565,104.206,100
3.224,84.4068,45.2411,103.777,100
3.226,84.8556,45.4746,104.858,100
3.228,84.7096,45.1779,104.694,100
3.23,84.6074,44.9701,104.118,100
3.232,84.5358,45.2849,104.176,100
3.234,84.4858,45.0451,104.216,100
3.236,84.4507,45.3374,104.245,100
3.238,84.8864,45.542,104.264,100
3.24,84.7311,45.225,104.278,100
3.242,84.6225,45.0031,104.748,100
3.244,84.0862,45.308,104.617,100
3.246,84.6312,45.0612,104.525,100
3.248,84.5525,45.3487,104.001,100
3.25,84.4974,45.5499,104.094,100
3.252,84.4589,45.2306,104.159,100
3.254,85.3523,45.007,104.204,100
3.256,84.5971,45.3107,104.236,100
3.258,84.5286,45.0631,105.179,100
3.26,84.4807,45.35,104.918,100
3.262,84.4472,45.0906,104.736,100
3.264,84.4237,45.8295,104.148,100
3.266,84.4072,45.4262,104.197,100
3.268,84.3957,45.144,104.231,100
3.27,84.8479,44.9464,104.255,100
3.272,84.7042,45.2683,104.272,100
3.274,84.6036,45.0334,104.744,100
3.276,84.5332,45.3292,105.074,100
3.278,84.4839,45.0761,104.845,100
3.28,84.4494,45.3591,104.685,100
3.282,84.4253,45.5572,104.112,100
3.284,84.4083,45.2357,104.172,100
3.286,84.8567,45.4708,104.213,100
3.288,84.7104,45.1752,104.703,100
3.29,84.6079,44.9682,104.585,100
3.292,84.5362,45.2836,104.963,100
3.294,84.486,45.0441,105.227,100
3.296,84.4509,45.3367,104.492,100
3.298,84.4263,45.5415,104.438,100
3.3,84.4091,45.2247,104.4,100
3.302,84.8572,45.0029,104.373,100
3.304,84.7107,45.3079,104.354,100
3.306,84.6082,45.0611,104.341,100
3.308,84.5364,44.8884,104.792,100
3.31,84.4861,45.2277,104.648,100
3.312,84.451,45.4652,104.547,100
3.314,84.8865,45.1713,104.476,100
3.316,84.7313,45.4257,104.426,100
3.318,84.6225,45.1436,103.931,100
3.32,84.5465,44.9462,104.505,100
3.322,84.4932,45.2681,104.447,100
3.324,84.4559,45.0333,104.406,100
3.326,84.4298,45.3291,104.838,100
3.328,84.4115,45.076,104.68,100
3.33,85.3191,45.359,104.109,100
3.332,84.5739,45.5571,104.169,100
3.334,84.5124,45.2356,104.212,100
3.336,84.4693,45.0106,104.241,100
3.338,84.4392,45.3132,103.802,100
3.34,84.4181,45.0649,104.415,100
3.342,84.4033,44.891,104.844,100
3.344,84.393,45.2295,104.684,100
3.346,84.846,45.4665,104.112,100
3.348,84.7029,45.1722,104.171,100
3.35,84.6027,45.4263,103.753,100
3.352,84.5325,45.1441,103.92,100
3.354,84.4834,44.9465,104.037,100
3.356,84.4491,45.2684,104.119,100
3.358,84.425,45.0335,104.637,100
3.36,84.4082,44.8691,104.539,100
3.362,84.8566,45.2142,104.01,100
3.364,85.1705,45.4557,103.64,100
3.366,84.93,45.1646,103.841,100
3.368,84.7617,44.9609,103.522,100
3.37,84.1836,45.2784,103.759,100
3.372,84.2392,45.0405,103.464,100
3.374,84.2781,44.874,104.638,100
3.376,84.3054,45.2176,104.08,100
3.378,84.3244,45.4582,103.689,100
3.38,85.2582,45.1663,103.875,100
3.382,84.5312,45.4223,103.546,100
3.384,84.4825,45.1412,103.315,100
3.386,84.4484,44.9445,103.614,100
3.388,84.4246,45.2669,103.363,100
3.39,84.4079,45.4927,103.647,100
3.392,84.3962,45.1905,103.846,100
3.394,84.8482,44.979,103.525,100
3.396,85.1646,44.8309,103.301,100
3.398,85.3861,45.1875,103.143,100
3.4,84.1605,44.9768,103.033,100
3.402,84.6832,45.2896,103.417,100
3.404,84.5889,45.0484,103.225,100
3.406,84.5229,45.3397,103.09,100
3.408,84.4767,45.5436,104.377,100
3.41,84.4444,45.2261,103.897,100
3.412,84.8819,45.0039,103.101,100
3.414,84.728,44.8484,103.003,100
3.416,84.6203,45.1997,102.475,100
3.418,84.5449,44.9854,102.566,100
3.42,84.4921,45.2956,103.089,100
3.422,84.4551,45.5127,102.535,100
3.424,84.8895,45.6647,103.528,100
3.426,84.7333,45.3109,103.763,100
3.428,84.624,45.0633,102.547,100
3.43,84.0873,44.8899,103.076,100
3.432,84.1717,45.2288,102.526,100
3.434,84.2309,45.0058,102.141,100
3.436,84.2723,44.8497,102.332,100
3.438,84.7615,45.2006,102.465,100
3.44,85.1039,45.4462,103.019,100
3.442,84.8834,45.158,102.946,100
3.444,84.729,44.9562,102.895,100
3.446,84.1608,44.815,102.4,100
3.448,84.2232,45.1763,102.052,100
3.45,84.2669,45.4292,102.27,100
3.452,84.7577,45.1461,101.962,100
3.454,84.6411,44.9479,102.206,100
3.456,85.4798,45.2693,102.377,100
3.458,84.6863,45.0342,102.497,100
3.46,84.5911,44.8695,102.581,100
3.462,84.5244,45.2145,102.179,100
3.464,84.0176,44.9958,101.898,100
3.466,84.5832,45.7631,101.702,100
3.468,84.5189,45.3798,102.024,100
3.47,84.4739,45.1115,101.79,100
3.472,85.3628,44.9236,102.086,100
3.474,85.0646,44.7922,102.753,100
3.476,84.3957,45.1603,102.3,100
3.478,84.3877,44.9579,101.983,100
3.48,84.382,45.2763,101.761,100
3.482,84.3781,45.4992,101.605,100
3.484,84.3753,45.1951,101.497,100
3.486,84.3734,44.9822,101.42,100
3.488,84.8322,45.2934,101.367,100
3.49,85.1534,45.051,102.25,100
3.492,84.4579,44.8813,102.408,100
3.494,84.8914,44.7625,101.598,100
3.496,84.7346,45.1396,101.492,100
3.498,85.0851,45.4035,101.417,100
3.5,84.4101,45.1281,101.365,100
3.502,84.3977,44.9353,101.328,100
3.504,84.3891,45.2605,101.302,100
3.506,84.8432,45.028,101.745,100
3.508,84.7009,44.8652,101.594,100
3.51,84.6013,45.2115,101.489,100
3.512,84.0714,45.4539,101.415,100
3.514,84.1606,45.1633,100.903,100
3.516,84.2231,44.96,101.005,100
3.518,84.2669,44.8176,101.076,100
3.52,84.2975,45.1781,101.126,100
3.522,85.2393,44.9703,101.161,100
3.524,84.9782,45.285,101.646,100
3.526,84.3352,45.0452,101.525,100
3.528,84.8055,45.3374,101.44,100
3.53,84.2143,45.0818,100.921,100
3.532,84.2607,44.9029,101.017,100
3.534,84.7534,45.2379,101.085,100
3.536,84.638,45.0121,100.672,100
3.538,85.0175,44.8541,100.843,100
3.54,84.8229,45.2037,101.883,100
3.542,84.6867,45.4484,101.231,100
3.544,85.0516,45.1595,100.774,100
3.546,84.3866,45.4175,100.915,100
3.548,84.3813,45.1379,100.553,100
3.55,84.8377,44.9421,100.76,100
3.552,84.6971,44.8051,100.905,100
3.554,85.0588,45.1694,100.546,100
3.556,84.3917,44.9642,101.675,100
3.558,84.3848,45.2808,101.546,100
3.56,84.3801,45.5024,100.534,100
3.562,84.3767,45.1973,100.747,100
3.564,84.3744,44.9837,100.435,100
3.566,84.8329,45.2944,100.678,100
3.568,85.1539,45.0517,100.847,100
3.57,84.4582,44.8818,100.506,100
3.572,84.4314,44.7629,101.187,100
3.574,84.4127,45.1399,101.204,100
3.576,84.3995,45.4037,100.755,100
3.578,84.3903,45.1282,100.901,100
3.58,84.3839,45.3956,100.544,100
3.582,84.8396,45.1225,100.753,100
3.584,85.1586,44.9314,101.36,100
3.586,84.9217,44.7976,101.325,100
3.588,84.2957,45.1641,100.84,100
3.59,84.3176,45.4207,100.501,100
3.592,84.333,45.1401,100.263,100
3.594,85.2642,44.9437,100.557,100
3.596,84.5354,44.8062,100.763,100
3.598,84.4854,45.1702,100.446,100
3.6,84.4505,44.9648,101.606,100
3.602,84.426,44.821,101.037,100
3.604,84.4089,45.1805,100.638,100
3.606,84.3969,45.4322,100.82,100
3.608,84.3885,45.1481,100.486,100
3.61,84.8428,44.9493,100.713,100
3.612,85.1608,44.8102,100.872,100
3.614,84.4631,45.1729,100.523,100
3.616,84.4348,44.9667,101.199,100
3.618,84.415,45.2825,101.212,100
3.62,84.4012,45.5036,100.761,100
3.622,84.3915,45.1981,100.906,100
3.624,84.3847,44.9843,100.547,100
3.626,85.3004,44.8346,100.755,100
3.628,85.0209,44.7299,100.441,100
3.63,84.8253,45.1167,100.682,100
3.632,84.6884,45.3875,101.31,100
3.634,84.1324,45.5771,101.29,100
3.636,84.2033,44.7894,101.276,100
3.638,84.7132,45.1584,100.345,100
3.64,84.6099,44.9565,100.615,100
3.642,84.5376,44.8152,100.803,100
3.644,84.9472,45.1764,100.475,100
3.646,84.7737,44.9691,100.705,100
3.648,84.6523,45.2842,100.866,100
3.65,84.1071,45.0446,101.439,100
3.652,84.1856,44.8768,101.38,100
3.654,84.7008,45.2196,100.879,100
3.656,84.6012,44.9993,100.988,100
3.658,84.5315,44.8452,100.604,100
3.66,85.4031,45.1974,100.796,100
3.662,84.6327,44.9838,100.93,100
3.664,84.5535,45.2945,101.024,100
3.666,84.4981,45.512,101.089,100
3.668,84.4594,45.204,102.056,100
3.67,84.4322,44.9884,101.352,100
3.672,84.4132,44.8375,100.859,100
3.674,84.3999,45.1921,100.974,100
3.676,84.8508,44.9801,101.055,100
3.678,85.1664,45.2919,100.651,100
3.68,84.467,45.0499,100.828,100
3.682,84.4376,45.3408,100.953,100
3.684,84.417,45.0842,101.5,100
3.686,84.4025,44.9045,101.423,100
3.688,84.3924,45.239,101.369,100
3.69,84.3854,45.0129,101.331,100
3.692,84.8406,44.8547,100.844,100
3.694,85.1593,45.2041,100.964,100
3.696,84.9222,45.4487,101.047,100
3.698,84.7562,45.1597,101.106,100
3.7,84.1798,45.4176,101.147,100
3.702,84.2365,45.138,102.096,100
3.704,84.7364,44.9422,101.38,100
3.706,84.6262,45.2654,101.339,100
3.708,84.549,45.0314,101.31,100
3.71,85.4154,44.8676,100.83,100
3.712,84.6412,45.2131,100.953,100
3.714,84.5595,45.455,101.04,100
3.716,84.5023,45.1641,101.101,100
3.718,84.0021,44.9605,102.064,100
3.72,84.1121,45.2782,101.818,100
3.722,84.6494,45.0404,101.645,100
3.724,84.5652,44.8739,101.524,100
3.726,84.9665,45.2175,100.98,100
3.728,84.7872,44.9979,101.059,100
3.73,84.6617,45.3043,101.114,100
3.732,84.5739,45.5189,101.152,100
3.734,84.5124,45.2088,102.1,100
3.736,84.4693,44.9918,101.843,100
3.738,84.4392,44.8399,101.663,100
3.74,84.4181,45.1937,101.537,100
3.742,84.4034,44.9812,100.988,100
3.744,84.8532,44.8325,101.065,100
3.746,85.1681,45.6488,102.038,100
3.748,84.4682,45.2998,101.8,100
3.75,84.4384,45.0555,101.633,100
3.752,84.4175,44.8844,101.055,100
3.754,84.4029,45.2249,101.112,100
3.756,84.3927,45.0031,101.151,100
3.758,84.3856,44.8478,101.178,100
3.76,84.8408,45.1993,101.198,100
3.762,85.1594,45.4453,102.132,100
3.764,84.9223,45.1573,101.865,100
3.766,84.2961,45.416,101.218,100
3.768,84.3179,45.1368,101.225,100
3.77,84.3332,44.9414,101.231,100
3.772,84.8041,45.2648,101.234,100
3.774,84.6735,45.031,101.697,100
3.776,85.0423,44.8673,101.561,100
3.778,84.8403,45.2129,102.386,100
3.78,84.6989,45.4549,101.583,100
3.782,84.5999,45.164,101.481,100
3.784,84.5306,44.9605,101.409,100
3.786,84.0219,45.2781,101.359,100
3.788,84.5862,45.0403,101.324,100
3.79,84.521,44.8739,101.3,100
3.792,84.9356,45.2175,101.283,100
3.794,84.7656,44.9979,102.191,100
3.796,84.6466,45.3043,101.907,100
3.798,84.5633,45.5189,101.707,100
3.8,84.505,45.2088,101.108,100
3.802,84.4641,44.9918,101.148,100
3.804,84.4356,44.8399,101.177,100
3.806,84.4156,45.1937,102.117,100
3.808,84.4016,44.9812,101.855,100
3.81,84.852,45.2927,101.211,100
3.812,85.1672,45.5107,101.22,100
3.814,84.4675,45.2031,101.227,100
3.816,84.4379,45.448,101.232,100
3.818,84.4172,45.1592,101.235,100
3.82,84.4027,44.9571,101.237,100
3.822,84.3926,45.2758,102.159,100
3.824,84.3855,45.4989,101.424,100
3.826,84.8407,45.1948,101.37,100
3.828,85.1594,44.982,100.871,100
3.83,84.462,44.833,100.983,100
3.832,84.4341,45.1889,101.061,100
3.834,84.4145,44.9779,101.115,100
3.836,84.4008,45.2903,101.154,100
3.838,84.3913,45.0489,101.64,100
3.84,84.3846,45.34,101.981,100
3.842,85.3002,45.5438,101.3,100
3.844,85.0208,45.2263,101.282,100
3.846,84.8253,45.004,100.81,100
3.848,84.6884,45.3087,100.94,100
3.85,84.1323,45.0617,101.031,100
3.852,84.6635,44.8888,101.094,100
3.854,85.0353,45.228,101.599,100
3.856,84.8354,45.4654,101.492,100
3.858,84.6954,45.6316,101.417,100
3.86,84.1373,45.2877,100.905,100
3.862,84.2068,45.0471,101.006,100
3.864,84.2554,44.8786,100.617,100
3.866,84.2895,45.2208,100.805,100
3.868,84.3133,45.0002,100.936,100
3.87,85.2504,44.8458,101.488,100
3.872,84.9859,45.658,101.415,100
3.874,84.8008,45.3063,101.363,100
3.876,84.6712,45.06,100.867,100
3.878,84.1203,45.3478,100.519,100
3.88,84.1949,45.0891,100.736,100
3.882,84.7073,44.908,100.888,100
3.884,84.6058,45.2414,100.534,100
3.886,84.9949,45.0146,100.747,100
3.888,84.8071,45.3161,101.816,100
3.89,84.6756,45.0669,101.184,100
3.892,84.5836,45.3526,100.741,100
3.894,84.059,45.0925,100.432,100
3.896,84.152,44.9104,100.215,100
3.898,84.2171,45.2431,100.523,100
3.9,84.7228,45.476,100.739,100
3.902,85.0768,45.1788,100.43,100
3.904,84.8644,44.9708,101.134,100
3.906,84.7158,45.2854,101.627,100
3.908,84.6117,45.5056,100.591,100
3.91,84.5389,45.1995,100.787,100
3.912,84.4879,44.9853,100.463,100
3.914,84.4522,44.8353,100.237,100
3.916,84.4272,45.1906,100.539,100
3.918,84.8699,44.979,100.29,100
3.92,84.7196,45.2911,101.036,100
3.922,85.0746,45.5096,100.638,100
3.924,84.4027,45.2024,100.359,100
3.926,84.3926,45.4475,100.164,100
3.928,84.3855,45.1589,100.027,100
3.93,84.3805,44.9568,100.392,100
3.932,84.377,45.2756,100.187,100
3.934,84.3746,45.0385,100.504,100
3.936,85.2933,44.8726,100.725,100
3.938,85.016,45.2166,100.881,100
3.94,84.8218,45.4575,100.529,100
3.942,84.686,45.1659,100.283,100
3.944,84.1306,45.4219,100.111,100
3.946,84.2021,45.141,99.9901,100
3.948,84.7123,44.9443,100.826,100
3.95,84.6093,45.2668,100.491,100
3.952,84.9974,45.0324,100.256,100
3.954,85.269,45.3285,100.092,100
3.956,84.5388,45.5358,99.5168,100
3.958,84.4878,45.2207,99.5744,100
3.96,84.4522,45.0001,100.075,100
3.962,84.4272,45.3059,99.965,100
3.964,84.4097,45.0597,100.809,100
3.966,84.3975,45.3476,100.479,100
3.968,84.8491,45.089,100.248,100
3.97,85.1652,45.3681,100.086,100
3.972,84.4661,45.1033,99.9728,100
3.974,84.437,45.3781,99.8935,100
3.976,84.4165,45.1103,99.8381,100
3.978,84.4023,44.9228,99.7993,100
3.98,84.3922,45.2518,100.232,100
3.982,84.3852,45.0219,100.075,100
3.984,84.3803,45.3211,99.9653,100
3.986,84.8371,45.0704,99.8883,100
3.988,85.1568,45.8153,99.8344,100
3.99,84.9205,45.4163,99.7967,100
3.992,84.2948,45.1371,99.7703,100
3.994,84.317,44.9416,99.7518,100
3.996,84.3326,45.2649,100.199,100
3.998,85.2639,45.0311,100.052,100
4,84.9954,44.8674,99.949,100
4.002,84.3472,45.213,99.8769,100
4.004,84.3537,45.4549,99.3662,100
4.006,84.3583,45.6243,99.469,100
4.008,84.3615,45.2826,99.5409,100
4.01,84.3637,45.0434,99.5912,100
4.012,84.3653,44.876,99.6265,100
4.014,85.2867,45.219,100.572,100
4.016,85.0114,44.999,99.8525,100
4.018,84.3584,45.3051,99.8094,100
4.02,84.3616,45.5194,99.319,100
4.022,84.3638,45.2092,99.4359,100
4.024,84.3653,45.4523,99.5177,100
4.026,84.3664,45.1622,99.575,100
4.028,84.3671,44.9592,99.6151,100
4.03,85.2881,45.2772,100.564,100
4.032,85.0123,45.0397,100.307,100
4.034,84.8193,44.8734,99.6674,100
4.036,84.6842,45.6774,99.6798,100
4.038,84.1294,45.3198,99.2283,100
4.04,84.2012,45.0695,99.8326,100
4.042,84.2515,45.3545,99.3352,100
4.044,84.2868,45.0938,99.4473,100
4.046,84.7716,44.9113,99.9859,100
4.048,85.111,45.2437,100.363,100
4.05,84.8884,45.4764,99.7065,100
4.052,84.7325,45.1791,99.7071,100
4.054,84.1632,44.971,99.2474,100
4.056,84.2249,45.2855,99.3858,100
4.058,84.2681,45.0455,99.4827,100
4.06,84.7586,44.8775,99.5505,100
4.062,84.6417,45.22,100.058,100
4.064,85.4802,45.4599,99.9533,100
4.066,84.6866,45.6277,99.8799,100
4.068,84.5913,45.285,99.3684,100
4.07,84.5246,45.0451,99.4705,100
4.072,84.4779,44.8772,99.5419,100
4.074,84.4452,45.2199,99.592,100
4.076,84.4223,44.9995,99.1668,100
4.078,84.4063,45.3055,99.7896,100
4.08,84.8553,45.5197,100.225,100
4.082,85.1695,45.2094,100.07,100
4.084,84.4692,45.4524,99.9619,100
4.086,84.4391,45.1623,99.4258,100
4.088,84.418,44.9592,99.0505,100
4.09,84.4033,45.2773,99.7081,100
4.092,84.393,45.0397,99.7083,100
4.094,84.3858,44.8734,99.2482,100
4.096,84.8409,45.2172,100.307,100
4.098,84.6993,45.4579,100.127,100
4.1,85.0604,45.6263,99.5416,100
4.102,84.8529,45.2841,99.5917,100
4.104,84.2475,45.0445,99.6268,100
4.106,84.2839,44.8768,99.6514,100
4.108,84.7696,45.2195,99.6686,100
4.11,85.1096,44.9993,99.6806,100
4.112,84.8874,45.3053,100.149,100
4.114,84.2716,45.5196,100.017,100
4.116,84.3008,45.6695,99.9246,100
4.118,84.3212,45.3143,99.3996,100
4.12,84.3355,45.0656,99.4923,100
4.122,84.3455,45.3518,99.5572,100
4.124,85.2729,45.0919,100.523,100
4.126,85.0017,44.9099,100.279,100
4.128,84.3517,45.2428,99.6475,100
4.13,84.3569,45.4758,99.6659,100
4.132,84.3605,45.6389,99.2185,100
4.134,84.363,45.2928,99.3656,100
4.136,84.3648,45.0506,99.4685,100
4.138,84.366,44.881,99.5406,100
4.14,85.2873,45.2226,100.511,100
4.142,85.0118,45.0014,100.731,100
4.144,84.8189,45.3068,99.5038,100
4.146,84.6839,45.5206,99.5652,100
4.148,84.5894,45.21,99.6083,100
4.15,84.0631,44.9927,99.6384,100
4.152,84.615,45.3007,99.6595,100
4.154,84.5412,45.0561,99.6743,100
4.156,84.9497,44.8849,100.605,100
4.158,84.7754,45.2252,100.796,100
4.16,84.6535,45.0033,100.01,100
4.162,84.5681,45.3081,99.9195,100
4.164,84.5083,45.5215,99.8562,100
4.166,84.0063,45.2107,99.812,100
4.168,85.0355,44.9931,99.781,100
4.17,84.8355,45.301,99.7593,100
4.172,84.2353,45.0563,100.665,100
4.174,84.2754,45.3452,100.378,100
4.176,84.3035,45.5475,100.177,100
4.178,84.3231,45.2289,100.037,100
4.18,84.3368,45.0058,99.478,100
4.182,84.8066,45.3099,99.5472,100
4.184,85.1355,45.0626,100.056,100
4.186,84.9055,44.8894,99.9517,100
4.188,84.7445,45.2284,100.339,100
4.19,84.1717,45.4657,100.61,100
4.192,84.2308,45.6318,100.34,100
4.194,84.2723,45.2879,100.15,100
4.196,84.3012,45.0472,99.5577,100
4.198,84.3215,44.8786,99.603,100
4.2,85.2561,45.2209,100.095,100
4.202,84.99,45.0002,99.979,100
4.204,84.8036,45.306,99.8979,100
4.206,84.6732,45.52,100.762,100
4.208,84.1217,45.2096,100.446,100
4.21,84.6561,45.4526,99.7644,100
4.212,84.5699,45.1624,100.208,100
4.214,84.5096,44.9593,100.058,100
4.216,84.9276,45.2773,99.9533,100
4.218,84.76,45.0398,99.8799,100
4.22,84.6427,45.3337,100.289,100
4.222,84.5605,45.5394,100.575,100
4.224,84.503,45.2232,100.775,100
4.226,84.4628,45.4621,99.9951,100
4.228,84.4346,45.1691,100.369,100
4.23,84.4149,44.964,99.711,100
4.232,84.8613,45.2806,100.17,100
4.234,85.1738,45.042,100.032,100
4.236,84.4721,44.8751,99.935,100
4.238,84.4412,45.2184,100.787,100
4.24,84.4195,45.4587,100.464,100
4.242,84.4043,45.6269,100.237,100
4.244,84.3937,45.2844,100.079,100
4.246,84.3862,45.0447,99.9677,100
4.248,84.381,44.8769,100.35,100
4.25,85.2978,45.6799,100.158,100
4.252,85.4793,45.3215,100.023,100
4.254,84.686,45.0707,100.389,100
4.256,84.1307,45.3553,100.645,100
4.258,84.2021,45.0943,100.364,100
4.26,84.2522,44.9117,100.168,100
4.262,84.2872,45.244,100.03,100
4.264,84.3117,45.0164,99.9335,100
4.266,84.7891,45.7775,99.8661,100
4.268,85.1232,45.3899,99.8189,100
4.27,84.4367,45.1185,100.246,100
4.272,84.4164,45.3888,101.005,100
4.274,84.4021,45.1178,100.616,100
4.276,84.3922,44.9281,100.344,100
4.278,84.8454,45.2555,100.153,100
4.28,84.7024,45.0245,100.02,100
4.282,85.0626,45.3229,99.9266,100
4.284,84.8545,45.5319,99.8612,100
4.286,84.7088,45.2179,100.276,100
4.288,84.6068,44.9982,101.026,100
4.29,84.5354,45.3045,100.631,100
4.292,84.0253,45.0588,100.354,100
4.294,84.5886,45.347,100.161,100
4.296,84.5227,45.0885,100.025,100
4.298,84.9367,45.3678,99.9301,100
4.3,84.7664,45.5633,100.324,100
4.302,84.6471,45.2399,100.139,100
4.304,84.5637,45.0136,100.47,100
4.306,84.5052,45.3153,100.242,100
4.308,84.4643,45.0663,100.542,100
4.31,84.8959,45.3523,100.292,100
4.312,84.7378,45.5524,100.117,100
4.314,84.6271,45.2323,99.9946,100
4.316,84.5497,45.0082,100.829,100
4.318,84.0352,44.8514,100.033,100
4.32,84.5955,45.2018,99.9356,100
4.322,84.5275,44.9869,99.8675,100
4.324,84.4799,45.2966,99.8199,100
4.326,85.367,45.5135,99.7865,100
4.328,84.6074,45.2051,99.7632,100
4.33,84.5358,44.9892,100.207,100
4.332,84.4858,45.2982,100.518,100
4.334,84.4507,45.0544,100.735,100
4.336,84.4262,44.8837,99.9671,100
4.338,84.409,45.2244,99.8896,100
4.34,84.397,45.4629,99.8353,100
4.342,84.8487,45.6299,100.258,100
4.344,85.165,45.2865,100.093,100
4.346,84.466,45.0462,99.9776,100
4.348,84.4368,45.3382,100.817,100
4.35,84.4165,45.0823,100.025,100
4.352,84.4022,45.3635,100.39,100
4.354,84.3922,45.1,100.186,100
4.356,84.3852,44.9157,99.5823,100
4.358,84.8405,45.2468,99.6202,100
4.36,85.1592,45.4786,99.6468,100
4.362,84.9221,45.6408,100.126,100
4.364,84.296,45.2942,100.461,100
4.366,84.3178,45.0516,100.695,100
4.368,84.3332,44.8817,99.9391,100
4.37,84.3439,45.223,100.33,100
4.372,84.8116,45.0017,99.6835,100
4.374,84.6788,45.307,99.6911,100
4.376,85.046,45.5207,99.6964,100
4.378,85.3031,45.2101,99.7001,100
4.38,84.5626,45.4529,99.7027,100
4.382,84.5045,45.1627,100.625,100
4.384,84.0036,44.9595,100.35,100
4.386,84.1132,45.2775,99.6974,100
4.388,84.6501,45.5,99.7008,100
4.39,84.5657,45.1957,99.243,100
4.392,84.5067,45.4428,99.3827,100
4.394,84.9255,45.1556,99.4805,100
4.396,84.7586,44.9545,99.549,100
4.398,84.6417,45.274,100.517,100
4.4,84.5598,45.0374,100.275,100
4.402,84.0424,45.332,100.105,100
4.404,85.0607,45.5382,99.986,100
4.406,84.8532,45.6826,99.4426,100
4.408,84.2477,45.3234,99.5225,100
4.41,84.2841,45.072,99.5783,100
4.412,84.3095,44.896,99.6174,100
4.414,84.3273,45.2331,100.105,100
4.416,84.3398,45.0088,100.446,100
4.418,84.3485,44.8518,99.7648,100
4.42,85.7352,45.6622,99.748,100
4.422,84.8651,45.3092,99.7362,100
4.424,84.7163,45.0621,99.2678,100
4.426,84.1519,45.3493,100.32,100
4.428,84.217,45.0901,100.137,100
4.43,84.2626,44.9087,99.5483,100
4.432,84.7546,45.2419,99.5964,100
4.434,84.6389,45.015,99.1699,100
4.436,85.0181,45.3163,99.3315,100
4.438,85.2835,45.5272,99.4447,100
4.44,84.549,45.2147,99.5239,100
4.442,84.4949,45.4561,100.04,100
4.444,84.4571,45.1649,100.4,100
4.446,84.4307,44.9611,99.2726,100
4.448,84.4121,45.2786,99.4034,100
4.45,84.3992,45.5008,99.495,100
4.452,84.8503,45.1962,99.0989,100
4.454,84.7059,44.983,99.2818,100
4.456,84.6048,45.2939,100.33,100
4.458,84.534,45.0514,100.604,100
4.46,84.4845,45.3418,100.335,100
4.462,84.4498,45.0849,99.6872,100
4.464,85.3459,45.3652,99.2335,100
4.466,85.0528,45.5615,98.9158,100
4.468,84.3874,45.2387,99.1537,100
4.47,84.3819,45.0127,99.3202,100
4.472,84.378,45.3147,99.8969,100
4.474,84.3753,45.0659,99.8405,100
4.476,84.3734,44.8918,99.3407,100
4.478,84.372,45.2301,99.4511,100
4.48,84.8313,45.4669,99.0682,100
4.482,85.1528,45.1724,99.2604,100
4.484,84.4574,45.4265,99.3949,100
4.486,84.4309,45.1442,99.0288,100
4.488,84.4123,44.9466,100.153,100
4.49,84.3993,45.2684,100.02,100
4.492,84.3902,45.0335,99.4663,100
4.494,84.3838,45.3293,99.539,100
4.496,84.8395,45.5363,99.1297,100
4.498,84.6983,45.221,99.3034,100
4.5,84.5995,45.4606,99.425,100
4.502,84.5303,45.168,99.0499,100
4.504,84.4819,44.9632,99.7077,100
4.506,84.448,45.2801,99.708,100
4.508,84.4243,45.0417,99.7082,100
4.51,84.4077,45.335,99.7084,100
4.512,84.8562,45.0801,99.2483,100
4.514,85.1702,45.3619,98.9262,100
4.516,84.9298,45.5592,99.161,100
4.518,84.3014,45.237,99.3253,100
4.52,84.7818,45.0116,99.4403,100
4.522,84.1977,45.3139,100.441,100
4.524,84.2491,45.0654,99.7613,100
4.526,84.7452,45.3516,99.2853,100
4.528,84.6323,45.0917,99.4123,100
4.53,85.0135,45.37,99.041,100
4.532,84.8201,45.5648,99.2413,100
4.534,84.2246,45.241,99.3815,100
4.536,84.7281,45.0143,99.4797,100
4.538,84.1601,45.3159,100.009,100
4.54,84.6829,45.0667,99.9186,100
4.542,84.5887,44.8923,99.3955,100
4.544,84.5228,45.2305,99.4894,100
4.546,84.9368,45.4671,99.095,100
4.548,85.2266,45.6328,99.2791,100
4.55,84.5091,45.2886,99.408,100
4.552,84.4671,45.0476,99.038,100
4.554,84.4376,44.879,100.16,100
4.556,84.417,45.2211,99.5641,100
4.558,84.4026,45.0004,99.6075,100
4.56,84.3925,45.3061,99.1777,100
4.562,84.8456,45.0599,99.337,100
4.564,84.7026,45.3477,98.9883,100
4.566,84.6025,45.5492,99.2044,100
4.568,84.5324,45.2301,99.3557,100
4.57,84.4834,45.0067,99.9218,100
4.572,84.449,44.8503,99.8579,100
4.574,84.8852,45.201,99.8131,100
4.576,84.7303,44.9864,99.3216,100
4.578,84.6219,45.2963,99.4377,100
4.58,84.546,45.5132,99.0588,100
4.582,84.4929,45.2049,99.2538,100
4.584,84.4557,45.4492,99.3903,100
4.586,84.4296,45.1601,99.4858,100
4.588,84.4114,44.9577,100.013,100
4.59,85.3191,44.816,99.9216,100
4.592,85.034,45.177,99.3975,100
4.594,84.3743,44.9695,99.4909,100
4.596,84.3727,45.2845,99.5562,100
4.598,84.3715,45.505,99.1418,100
4.6,84.3707,45.1991,99.3119,100
4.602,84.3702,45.4452,99.4309,100
4.604,84.3698,45.1573,99.9744,100
