Time(s),ResponseKp1_Tiinf_Td0,ResponseKp6_TiinfTd0,ResponseKp6_Tiinf_Td1,ResponseKp6_Tiinf_Td0.25
0.426,0,0,0,0
0.428,0,0,0,0
0.43,0,0,0,0
0.432,0,0,0,0
0.434,0,0,0,0
0.436,0,0,0,0
0.438,0,0,0,0
0.44,0,0,0,0
0.442,0,0,0,0
0.444,0,0,0,0
0.446,0,0,0,0
0.448,0,0,0,0
0.45,0,0,0,0
0.452,0,0,0,0
0.454,0,0,0,0
0.456,0,0,0,0
0.458,0,0,0,0
0.46,0,0,0,0
0.462,0,0,0,0
0.464,0,0,0,0
0.466,0,0,0,0
0.468,0,0,0,0
0.47,0,0,0,0
0.472,0,0,0,0
0.474,0,0,0,0
0.476,0,0,0,0
0.478,0,0,0,0
0.48,0,0,0,0
0.482,0,0,0,0
0.484,0,0,0,0
0.486,0,0,0,0
0.488,0,0,0,0
0.49,0,0,0,0
0.492,0,0,0,0
0.494,0,0,0,0
0.496,0,0,0,0
0.498,0,0,0,0
0.5,0,0,0,0
0.502,0,0,0,0
0.504,0,0,0,0
0.506,0,0,0,0
0.508,0,0,0,0
0.51,0,0,0,0
0.512,0,0,0,0
0.514,0,0,0,0
0.516,0,0,0,0
0.518,0,0,0,0
0.52,0,0,0,0
0.522,0,0,0,0
0.524,0,0,0,0
0.526,0,0,0,0
0.528,0,0,0,0
0.53,0,0,0,0
0.532,0,0,0,0
0.534,0,0,0,0
0.536,0,0,0,0
0.538,0,0,0,0
0.54,0,0,0,0
0.542,0,0,0,0
0.544,0,0,0,0
0.546,0,0,0,0
0.548,0,0,0,0
0.55,0,0,0,0
0.552,0,0,0,0
0.554,0,0,0,0
0.556,0,0,0,0
0.558,0,0,0,0
0.56,0,0,0,0
0.562,0,0,0,0
0.564,0,0,0,0
0.566,0,0,0,0
0.568,0,0,0,0
0.57,0,0,0,0
0.572,0,0,0,0
0.574,0,0,0,0
0.576,0,0,0,0
0.578,0,0,0,0
0.58,0,0,0,0
0.582,0,0,0,0
0.584,0,0,0,0
0.586,0,0,0,0
0.588,0,0,0,0
0.59,0,0,0,0
0.592,0,0,0,0
0.594,0,0,0,0
0.596,0,0,0,0
0.598,0,0,0,0
0.6,0,0,0,0
0.602,0,0,0,0
0.604,0,0,0,0
0.606,0,0,0,0
0.608,0,0,0,0
0.61,0,0,0,0
0.612,0,0,0,0
0.614,0,0,0,0
0.616,0,0,0,0
0.618,0,0,0,0
0.62,0,0,0,0
0.622,0,0,0,0
0.624,0,0,0,0
0.626,0,0,0,0
0.628,0,0,0,0
0.63,0,0,0,0
0.632,0,0,0,0
0.634,0,0,0,0
0.636,0,0,0,0
0.638,0,0,0,0
0.64,0,0,0,0
0.642,0,0,0,0
0.644,0,0,0,0
0.646,0,0,0,0
0.648,0,0,0,0
0.65,0,0,0,0
0.652,0,0,0,0
0.654,0,0,0,0
0.656,0,0,0,0
0.658,0,0,0,0
0.66,0,0,0,0
0.662,0,0,0,0
0.664,0,0,0,0
0.666,0,0,0,0
0.668,0,0,0,0
0.67,0,0,0,0
0.672,0,0,0,0
0.674,0,0,0,0
0.676,0,0,0,0
0.678,0,0,0,0
0.68,0,0,0,0
0.682,0,0,0,0
0.684,0,0,0,0
0.686,0,0,0,0
0.688,0,0,0,0
0.69,0,0,0,0
0.692,0,0,0,0
0.694,0,0,0,0
0.696,0,0,0,0
0.698,0,0,0,0
0.7,0,0,0,0
0.702,0,0,0,0
0.704,0,0,0,0
0.706,0,0,0,0
0.708,0,0,0,0
0.71,0,0,0,0
0.712,0,0,0,0
0.714,0,0,0,0
0.716,0,0,0,0
0.718,0,0,0,0
0.72,0,0,0,0
0.722,0,0,0,0
0.724,0,0,0,0
0.726,0,0,0,0
0.728,0,0,0,0
0.73,0,0,0,0
0.732,0,0,0,0
0.734,0,0,0,0
0.736,0,0,0,0
0.738,0,0,0,0
0.74,0,0,0,0
0.742,0,0,0,0
0.744,0,0,0,0
0.746,0,0,0,0
0.748,0,0,0,0
0.75,0,0,0,0
0.752,0,0,0,0
0.754,0,0,0,0
0.756,0,0,0,0
0.758,0,0,0,0
0.76,0,0,0,0
0.762,0,0,0,0
0.764,0,0,0,0
0.766,0,0,0,0
0.768,0,0,0,0
0.77,0,0,0,0
0.772,0,0,0,0
0.774,0,0,0,0
0.776,0,0,0,0
0.778,0,0,0,0
0.78,0,0,0,0
0.782,0,0,0,0
0.784,0,0,0,0
0.786,0,0,0,0
0.788,0,0,0,0
0.79,0,0,0,0
0.792,0,0,0,0
0.794,0,0,0,0
0.796,0,0,0,0
0.798,0,0,0,0
0.8,0,0,0,0
0.802,0,0,0,0
0.804,0,0,0,0
0.806,0,0,0,0
0.808,0,0,0,0
0.81,0,0,0,0
0.812,0,0,0,0
0.814,0,0,0,0
0.816,0,0,0,0
0.818,0,0,0,0
0.82,0,0,0,0
0.822,0,0,0,0
0.824,0,0,0,0
0.826,0,0,0,0
0.828,0,0,0,0
0.83,0,0,0,0
0.832,0,0,0,0
0.834,0,0,0,0
0.836,0,0,0,0
0.838,0,0,0,0
0.84,0,0,0,0
0.842,0,0,0,0
0.844,0,0,0,0
0.846,0,0,0,0
0.848,0,0,0,0
0.85,0,0,0,0
0.852,0,0,0,0
0.854,0,0,0,0
0.856,0,0,0,0
0.858,0,0,0,0
0.86,0,0,0,0
0.862,0,0,0,0
0.864,0,0,0,0
0.866,0,0,0,0
0.868,0,0,0,0
0.87,0,0,0,0
0.872,0,0,0,0
0.874,0,0,0,0
0.876,0,0,0,0
0.878,0,0,0,0
0.88,0,0,0,0
0.882,0,0,0,0
0.884,0,0,0,0
0.886,0,0,0,0
0.888,0,0,0,0
0.89,0,0,0,0
0.892,0,0,0,0
0.894,0,0,0,0
0.896,0,0,0,0
0.898,0,0,0,0
0.9,0,0,0,0
0.902,0,0,0,0
0.904,0,0,0,0
0.906,0,0,0,0
0.908,0,0,0,0
0.91,0,0,0,0
0.912,0,0,0,0
0.914,0,0,0,0
0.916,0,0,0,0
0.918,0,0,0,0
0.92,0,0,0,0
0.922,0,0,0,0
0.924,0,0,0,0
0.926,0,0,0,0
0.928,0,0,0,0
0.93,0,0,0,0
0.932,0,0,0,0
0.934,0,0,0,0
0.936,0,0,0,0
0.938,0,0,0,0
0.94,0,0,0,0
0.942,0,0,0,0
0.944,0,0,0,0
0.946,0,0,0,0
0.948,0,0,0,0
0.95,0,0,0,0
0.952,0,0,0,0
0.954,0,0,0,0
0.956,0,0,0,0
0.958,0,0,0,0
0.96,0,0,0,0
0.962,0,0,0,0
0.964,0,0,0,0
0.966,0,0,0,0
0.968,0,0,0,0
0.97,0,0,0,0
0.972,0,0,0,0
0.974,0,0,0,0
0.976,0,0,0,0
0.978,0,0,0,0
0.98,0,0,0,0
0.982,0,0,0,0
0.984,0,0,0,0
0.986,0,0,0,0
0.988,0,0,0,0
0.99,0,0,0,0
0.992,0,0,0,0
0.994,0,0,0,0
0.996,0,0,0,0
0.998,0,0,0,0
1,0,0,0,0
1.002,0,0.00613592,0.00306796,0.00306796
1.004,0.00920388,0.0184078,0.0153398,0.0153398
1.006,0.0184078,0.0337476,0.0337476,0.0337476
1.008,0.0368155,0.0613592,0.0613592,0.0613592
1.01,0.0582912,0.0981747,0.0981747,0.0981747
1.012,0.0859029,0.144194,0.138058,0.141126
1.014,0.116582,0.193281,0.171806,0.190214
1.016,0.153398,0.251573,0.202485,0.248505
1.018,0.196349,0.319068,0.227029,0.316
1.02,0.242369,0.395767,0.239301,0.389631
1.022,0.291456,0.478602,0.242369,0.469398
1.024,0.346679,0.564505,0.239301,0.555301
1.026,0.404971,0.659611,0.227029,0.64734
1.028,0.46633,0.760854,0.214757,0.748582
1.03,0.533825,0.868233,0.208621,0.859029
1.032,0.604388,0.984815,0.205553,0.969475
1.034,0.678019,1.10447,0.214757,1.09219
1.036,0.754718,1.23639,0.230097,1.22105
1.038,0.837553,1.37138,0.254641,1.35297
1.04,0.920388,1.50944,0.288388,1.49103
1.042,1.00629,1.65363,0.322136,1.63522
1.044,1.09526,1.80396,0.352815,1.78555
1.046,1.1873,1.96349,0.377359,1.94202
1.048,1.28548,2.1261,0.392699,2.10462
1.05,1.38365,2.29483,0.398835,2.27336
1.052,1.48182,2.47278,0.398835,2.44516
1.054,1.58614,2.65379,0.386563,2.62311
1.056,1.69045,2.83786,0.377359,2.80718
1.058,1.79782,3.02501,0.371223,2.99433
1.06,1.9052,3.22136,0.371223,3.18454
1.062,2.01565,3.42078,0.380427,3.38089
1.064,2.12916,3.62633,0.395767,3.58031
1.066,2.24575,3.83495,0.423378,3.78279
1.068,2.35926,4.05584,0.454058,3.97914
1.07,2.47584,4.27367,0.487806,4.17243
1.072,2.59243,4.49763,0.515417,4.36264
1.074,2.71208,4.72466,0.536893,4.54978
1.076,2.83173,4.95476,0.549165,4.73079
1.078,2.95138,5.18792,0.552233,4.90567
1.08,3.0741,5.42722,0.546097,5.07441
1.082,3.19681,5.66652,0.536893,5.24008
1.084,3.31646,5.90889,0.527689,5.39041
1.086,3.43918,6.14512,0.524621,5.5346
1.088,3.5619,6.37829,0.527689,5.66652
1.09,3.68462,6.60839,0.539961,5.78924
1.092,3.80734,6.83235,0.561437,5.90582
1.094,3.93006,7.05017,0.592116,6.01013
1.096,4.05584,7.26186,0.622796,6.10524
1.098,4.17856,7.46435,0.653475,6.19421
1.1,4.29821,7.66376,0.678019,6.27091
1.102,4.42093,7.84784,0.693359,6.33534
1.104,4.54058,8.01351,0.699495,6.39363
1.106,4.66023,8.16998,0.696427,6.44272
1.108,4.77988,8.31724,0.687223,6.48567
1.11,4.89953,8.4553,0.678019,6.51941
1.112,5.01918,8.58415,0.671883,6.54396
1.114,5.13577,8.7038,0.674951,6.56237
1.116,5.24928,8.81425,0.684155,6.57464
1.118,5.36586,8.91242,0.702563,6.58077
1.12,5.47938,8.99833,0.730174,6.58077
1.122,5.58982,9.07503,0.760854,6.57771
1.124,5.70027,9.14252,0.791534,6.5685
1.126,5.81072,9.19774,0.816077,6.5593
1.128,5.91809,9.24683,0.831417,6.54396
1.13,6.02547,9.28365,0.840621,6.52555
1.132,6.12978,9.31126,0.837553,6.50408
1.134,6.23103,9.32967,0.828349,6.4826
1.136,6.33227,9.34194,0.822213,6.46112
1.138,6.43044,9.34194,0.816077,6.43658
1.14,6.52862,9.3358,0.816077,6.4151
1.142,6.62066,9.32353,0.825281,6.39056
1.144,6.71883,9.29899,0.843689,6.36602
1.146,6.8078,9.26831,0.871301,6.34147
1.148,6.89677,9.22842,0.898912,6.32
1.15,6.98268,9.1824,0.929592,6.29852
1.152,7.06858,9.12718,0.954136,6.28011
1.154,7.15141,9.06582,0.969475,6.25864
1.156,7.23118,8.99526,0.978679,6.2433
1.158,7.30788,8.91856,0.978679,6.22489
1.16,7.38765,8.83266,0.969475,6.20955
1.162,7.46128,8.74369,0.957204,6.19728
1.164,7.53184,8.64551,0.951068,6.18501
1.166,7.59934,8.53813,0.948,6.1758
1.168,7.66683,8.42769,0.954136,6.16967
1.17,7.73126,8.3111,0.972543,6.16353
1.172,7.79262,8.18839,0.994019,6.16046
1.174,7.85091,8.05646,1.0247,6.1574
1.176,7.9092,7.92147,1.05538,6.15433
1.178,7.96442,7.77728,1.08299,6.15433
1.18,8.01658,7.62695,1.10447,6.15433
1.182,8.06567,7.47355,1.11367,6.1574
1.184,8.11475,7.32015,1.11674,6.16046
1.186,8.15771,7.16062,1.1106,6.16353
1.188,8.20066,7.00108,1.1014,6.16967
1.19,8.24054,6.83541,1.09219,6.1758
1.192,8.28042,6.67281,1.08606,6.18194
1.194,8.31417,6.51021,1.08606,6.18808
1.196,8.34792,6.34454,1.09833,6.19421
1.198,8.3786,6.18501,1.11981,6.20035
1.2,8.40621,6.02854,1.14742,6.20955
1.202,8.43382,5.87514,1.17503,6.21569
1.204,8.4553,5.72788,1.20571,6.22182
1.206,8.47677,5.58676,1.23025,6.22796
1.208,8.49825,5.44563,1.24559,6.23716
1.21,8.51359,5.31677,1.25173,6.2433
1.212,8.52893,5.18792,1.25173,6.24943
1.214,8.5412,5.07134,1.24252,6.25557
1.216,8.5504,4.96396,1.23025,6.26171
1.218,8.55654,4.86272,1.22105,6.26784
1.22,8.56268,4.77068,1.22105,6.27091
1.222,8.56574,4.68784,1.22718,6.27705
1.224,8.56574,4.61421,1.24252,6.28011
1.226,8.56574,4.54978,1.264,6.28625
1.228,8.56268,4.49456,1.29468,6.28932
1.23,8.55961,4.44854,1.32229,6.29239
1.232,8.55347,4.41479,1.3499,6.29545
1.234,8.54427,4.38718,1.36831,6.29852
1.236,8.532,4.37184,1.38058,6.29852
1.238,8.51972,4.36264,1.38058,6.30159
1.24,8.50745,4.35957,1.37445,6.30466
1.242,8.49211,4.36878,1.36217,6.30466
1.244,8.47371,4.38411,1.35297,6.30466
1.246,8.4553,4.41173,1.34683,6.30466
1.248,8.43382,4.44241,1.34683,6.30773
1.25,8.41541,4.48229,1.35911,6.30773
1.252,8.39087,4.53138,1.38058,6.30773
1.254,8.36633,4.5866,1.40819,6.30773
1.256,8.34178,4.64796,1.43581,6.30773
1.258,8.31417,4.71852,1.46648,6.30466
1.26,8.28656,4.79829,1.48796,6.30466
1.262,8.25895,4.88112,1.50023,6.30466
1.264,8.22827,4.97316,1.5033,6.30466
1.266,8.19452,5.0652,1.50023,6.30159
1.268,8.16384,5.16644,1.48796,6.30159
1.27,8.13009,5.27076,1.47569,6.30159
1.272,8.09635,5.37813,1.46955,6.29852
1.274,8.05953,5.48858,1.46955,6.29852
1.276,8.02578,5.60209,1.48182,6.29852
1.278,7.98897,5.71868,1.50023,6.29852
1.28,7.95215,5.83526,1.52784,6.29545
1.282,7.91227,5.95184,1.55852,6.29545
1.284,7.87545,6.06842,1.5892,6.29545
1.286,7.83557,6.18194,1.61068,6.29545
1.288,7.79262,6.29852,1.62602,6.29545
1.29,7.75273,6.41204,1.63215,6.29545
1.292,7.71285,6.52248,1.62909,6.29545
1.294,7.67297,6.63293,1.61681,6.29545
1.296,7.63002,6.73724,1.60761,6.29545
1.298,7.58707,6.83848,1.59841,6.29545
1.3,7.54411,6.93359,1.59534,6.29545
1.302,7.50423,7.02563,1.60148,6.29545
1.304,7.45821,7.11153,1.61681,6.29545
1.306,7.41526,7.1913,1.63829,6.29545
1.308,7.37231,7.268,1.6659,6.29545
1.31,7.32936,7.33549,1.69658,6.29545
1.312,7.2864,7.39992,1.72419,6.29545
1.314,7.24345,7.45514,1.73953,6.29545
1.316,7.2005,7.50423,1.75181,6.29545
1.318,7.15755,7.54411,1.75181,6.29545
1.32,7.1146,7.58093,1.7426,6.29545
1.322,7.07165,7.60854,1.7334,6.29545
1.324,7.0287,7.62695,1.72113,6.29545
1.326,6.98574,7.64229,1.71192,6.29545
1.328,6.94279,7.64842,1.71499,6.29545
1.33,6.89984,7.64842,1.72419,6.29545
1.332,6.85996,7.63922,1.7426,6.29545
1.334,6.81701,7.62388,1.77021,6.29545
1.336,6.77406,7.6024,1.80089,6.29545
1.338,6.73417,7.57786,1.8285,6.29545
1.34,6.69429,7.54105,1.84998,6.29545
1.342,6.65441,7.50116,1.86225,6.29545
1.344,6.61452,7.45821,1.86839,6.29545
1.346,6.57464,7.40606,1.86532,6.29545
1.348,6.53475,7.35083,1.85305,6.29545
1.35,6.49794,7.29254,1.84078,6.29545
1.352,6.45806,7.22811,1.83157,6.29545
1.354,6.42124,7.16062,1.83157,6.29545
1.356,6.38442,7.08699,1.83771,6.29545
1.358,6.34761,7.01029,1.85612,6.29545
1.36,6.31386,6.93359,1.88066,6.29545
1.362,6.28011,6.85382,1.91134,6.29545
1.364,6.24637,6.77406,1.93895,6.29545
1.366,6.21262,6.69122,1.96349,6.29545
1.368,6.17887,6.60839,1.97883,6.29545
1.37,6.14819,6.52555,1.98497,6.29545
1.372,6.11444,6.43965,1.9819,6.29545
1.374,6.08683,6.35681,1.9727,6.29545
1.376,6.05615,6.27398,1.96043,6.29545
1.378,6.02547,6.19421,1.94815,6.29545
1.38,5.99786,6.11444,1.94509,6.29545
1.382,5.97025,6.03775,1.94815,6.29545
1.384,5.94264,5.96105,1.96043,6.29545
1.386,5.91809,5.89048,1.9819,6.29545
1.388,5.89355,5.81992,2.00645,6.29545
1.39,5.86901,5.75242,2.03713,6.29545
1.392,5.84446,5.69107,2.06167,6.29545
1.394,5.81992,5.63584,2.08008,6.29545
1.396,5.79844,5.58062,2.08928,6.29545
1.398,5.77697,5.53153,2.09235,6.29545
1.4,5.75549,5.48858,2.08621,6.29545
1.402,5.73709,5.4487,2.07394,6.29545
1.404,5.71868,5.41188,2.06167,6.29545
1.406,5.70027,5.3812,2.05247,6.29545
1.408,5.68186,5.35666,2.0494,6.29545
1.41,5.66652,5.33825,2.0586,6.29545
1.412,5.65118,5.32598,2.07701,6.29545
1.414,5.63584,5.31677,2.10155,6.29545
1.416,5.62357,5.31371,2.13223,6.29545
1.418,5.60823,5.31371,2.15984,6.29545
1.42,5.59596,5.32291,2.18132,6.29545
1.422,5.58676,5.33518,2.19359,6.29545
1.424,5.57448,5.35359,2.19973,6.29545
1.426,5.56528,5.37813,2.19359,6.29545
1.428,5.55608,5.40268,2.17825,6.29545
1.43,5.54687,5.43336,2.16598,6.29545
1.432,5.53767,5.47017,2.15678,6.29545
1.434,5.53153,5.50699,2.15371,6.29545
1.436,5.5254,5.54994,2.15984,6.29545
1.438,5.51926,5.59596,2.17518,6.29545
