Time(s),SustainedOscillation,Setpoint,ZNPID,Optimised
4.286,1.38979,6.2832,6.27398,6.4059
4.288,1.32536,6.2832,6.27398,6.40283
4.29,1.264,6.2832,6.27398,6.40283
4.292,1.20571,6.2832,6.27398,6.40283
4.294,1.14435,6.2832,6.27398,6.40283
4.296,1.08913,6.2832,6.27705,6.40283
4.298,1.03697,6.2832,6.27705,6.40283
4.3,0.981747,6.2832,6.27705,6.40283
4.302,0.93266,6.2832,6.27705,6.40283
4.304,0.883572,6.2832,6.27705,6.40283
4.306,0.837553,6.2832,6.27705,6.39976
4.308,0.791534,6.2832,6.27705,6.39976
4.31,0.748582,6.2832,6.27705,6.39976
4.312,0.708699,6.2832,6.27705,6.39976
4.314,0.668815,6.2832,6.27705,6.39976
4.316,0.635068,6.2832,6.27705,6.39976
4.318,0.598252,6.2832,6.27705,6.39976
4.32,0.564505,6.2832,6.27705,6.39976
4.322,0.533825,6.2832,6.27705,6.39976
4.324,0.506213,6.2832,6.27705,6.39976
4.326,0.478602,6.2832,6.27705,6.39976
4.328,0.457126,6.2832,6.27705,6.3967
4.33,0.432582,6.2832,6.27705,6.3967
4.332,0.414175,6.2832,6.27705,6.3967
4.334,0.395767,6.2832,6.27705,6.3967
4.336,0.380427,6.2832,6.27705,6.3967
4.338,0.365087,6.2832,6.27705,6.3967
4.34,0.352815,6.2832,6.27705,6.3967
4.342,0.343612,6.2832,6.27705,6.3967
4.344,0.337476,6.2832,6.27705,6.3967
4.346,0.334408,6.2832,6.27705,6.3967
4.348,0.33134,6.2832,6.27705,6.3967
4.35,0.33134,6.2832,6.27705,6.3967
4.352,0.33134,6.2832,6.27705,6.39363
4.354,0.337476,6.2832,6.27705,6.39363
4.356,0.343612,6.2832,6.27705,6.39363
4.358,0.352815,6.2832,6.27705,6.39363
4.36,0.365087,6.2832,6.27705,6.39363
4.362,0.377359,6.2832,6.27705,6.39363
4.364,0.392699,6.2832,6.27705,6.39363
4.366,0.411107,6.2832,6.27705,6.39363
4.368,0.432582,6.2832,6.27705,6.39363
4.37,0.454058,6.2832,6.27705,6.39363
4.372,0.478602,6.2832,6.27705,6.39363
4.374,0.503145,6.2832,6.27705,6.39363
4.376,0.530757,6.2832,6.27705,6.39363
4.378,0.561437,6.2832,6.27705,6.39363
4.38,0.595184,6.2832,6.27705,6.39056
4.382,0.628932,6.2832,6.27705,6.39056
4.384,0.662679,6.2832,6.27705,6.39056
4.386,0.702563,6.2832,6.27705,6.39056
4.388,0.742446,6.2832,6.27705,6.39056
4.39,0.785398,6.2832,6.27705,6.39056
4.392,0.828349,6.2832,6.27705,6.39056
4.394,0.874369,6.2832,6.27705,6.39056
4.396,0.923456,6.2832,6.27705,6.38749
4.398,0.972543,6.2832,6.27705,6.38749
4.4,1.0247,6.2832,6.27705,6.38749
4.402,1.07685,6.2832,6.27705,6.38749
4.404,1.13208,6.2832,6.27705,6.38749
4.406,1.19037,6.2832,6.27705,6.38749
4.408,1.24866,6.2832,6.27705,6.38749
4.41,1.31002,6.2832,6.27705,6.38749
4.412,1.37445,6.2832,6.27705,6.38749
4.414,1.43887,6.2832,6.27705,6.38442
4.416,1.5033,6.2832,6.27705,6.38442
4.418,1.5708,6.2832,6.27705,6.38442
4.42,1.64136,6.2832,6.27705,6.38442
4.422,1.71192,6.2832,6.27705,6.38442
4.424,1.78555,6.2832,6.27705,6.38442
4.426,1.85918,6.2832,6.27705,6.38442
4.428,1.93588,6.2832,6.27705,6.38442
4.43,2.01258,6.2832,6.27705,6.38136
4.432,2.09235,6.2832,6.27705,6.38136
4.434,2.17518,6.2832,6.27705,6.38136
4.436,2.25802,6.2832,6.27705,6.38136
4.438,2.34085,6.2832,6.27705,6.38136
4.44,2.42676,6.2832,6.27705,6.38136
4.442,2.51266,6.2832,6.27705,6.38136
4.444,2.59856,6.2832,6.27705,6.38136
4.446,2.6906,6.2832,6.27705,6.38136
4.448,2.77957,6.2832,6.27705,6.38136
4.45,2.87161,6.2832,6.27705,6.38136
4.452,2.96672,6.2832,6.27705,6.37829
4.454,3.05876,6.2832,6.27705,6.37829
4.456,3.15386,6.2832,6.27705,6.37829
4.458,3.24897,6.2832,6.27705,6.37829
4.46,3.35021,6.2832,6.27705,6.37829
4.462,3.44839,6.2832,6.27705,6.37829
4.464,3.54656,6.2832,6.27705,6.37829
4.466,3.6478,6.2832,6.27705,6.37829
4.468,3.74598,6.2832,6.27705,6.37829
4.47,3.85029,6.2832,6.27705,6.37522
4.472,3.9546,6.2832,6.27705,6.37522
4.474,4.05891,6.2832,6.27705,6.37522
4.476,4.16322,6.2832,6.27705,6.37522
4.478,4.2706,6.2832,6.27705,6.37522
4.48,4.37491,6.2832,6.27705,6.37522
4.482,4.48229,6.2832,6.27705,6.37522
4.484,4.58967,6.2832,6.27705,6.37522
4.486,4.70011,6.2832,6.27705,6.37522
4.488,4.80749,6.2832,6.27705,6.37522
4.49,4.91794,6.2832,6.27705,6.37522
4.492,5.02839,6.2832,6.27705,6.37522
4.494,5.13577,6.2832,6.27705,6.37215
4.496,5.24621,6.2832,6.27705,6.37215
4.498,5.35973,6.2832,6.27705,6.37215
4.5,5.47324,6.2832,6.27705,6.37215
4.502,5.58369,6.2832,6.27705,6.37215
4.504,5.69413,6.2832,6.27705,6.37215
4.506,5.80765,6.2832,6.27705,6.37215
4.508,5.92116,6.2832,6.27705,6.37215
4.51,6.03161,6.2832,6.27705,6.37215
4.512,6.14512,6.2832,6.27705,6.37215
4.514,6.25864,6.2832,6.27705,6.37215
4.516,6.36908,6.2832,6.27705,6.37215
4.518,6.4826,6.2832,6.27705,6.37215
4.52,6.59305,6.2832,6.27705,6.37215
4.522,6.70656,6.2832,6.27705,6.36908
4.524,6.82008,6.2832,6.27705,6.36908
4.526,6.93359,6.2832,6.27705,6.36908
4.528,7.04404,6.2832,6.27705,6.36908
4.53,7.15755,6.2832,6.27705,6.36908
4.532,7.268,6.2832,6.27705,6.36908
4.534,7.37844,6.2832,6.27705,6.36908
4.536,7.48889,6.2832,6.27705,6.36908
4.538,7.59934,6.2832,6.27705,6.36908
4.54,7.70978,6.2832,6.27705,6.36908
4.542,7.82023,6.2832,6.27705,6.36908
4.544,7.92761,6.2832,6.27705,6.36908
4.546,8.03806,6.2832,6.27705,6.36908
4.548,8.14237,6.2832,6.27705,6.36908
4.55,8.24974,6.2832,6.27705,6.36908
4.552,8.35712,6.2832,6.27705,6.36908
4.554,8.4645,6.2832,6.27705,6.36908
4.556,8.56881,6.2832,6.27705,6.36908
4.558,8.67312,6.2832,6.27705,6.36908
4.56,8.77437,6.2832,6.27705,6.36908
4.562,8.87561,6.2832,6.27705,6.36908
4.564,8.97685,6.2832,6.27705,6.36602
4.566,9.08116,6.2832,6.27705,6.36602
4.568,9.17934,6.2832,6.27705,6.36602
4.57,9.27751,6.2832,6.27705,6.36602
4.572,9.37569,6.2832,6.27705,6.36602
4.574,9.47079,6.2832,6.27705,6.36602
4.576,9.56283,6.2832,6.28011,6.36602
4.578,9.66101,6.2832,6.28011,6.36602
4.58,9.75304,6.2832,6.28011,6.36602
4.582,9.84508,6.2832,6.28011,6.36602
4.584,9.93405,6.2832,6.28011,6.36602
4.586,10.023,6.2832,6.28011,6.36602
4.588,10.1089,6.2832,6.28011,6.36295
4.59,10.1948,6.2832,6.28011,6.36295
4.592,10.2807,6.2832,6.28011,6.36295
4.594,10.3666,6.2832,6.28011,6.36295
4.596,10.4464,6.2832,6.28011,6.36295
4.598,10.5292,6.2832,6.28011,6.36295
4.6,10.6059,6.2832,6.28011,6.36295
4.602,10.6826,6.2832,6.28011,6.36295
4.604,10.7593,6.2832,6.28011,6.36295
4.606,10.833,6.2832,6.28011,6.36295
4.608,10.9066,6.2832,6.28011,6.36295
4.61,10.9772,6.2832,6.28011,6.35988
4.612,11.0447,6.2832,6.28011,6.35988
4.614,11.1122,6.2832,6.28011,6.35988
4.616,11.1796,6.2832,6.28011,6.35988
4.618,11.2441,6.2832,6.28011,6.35988
4.62,11.3054,6.2832,6.28011,6.35988
4.622,11.3668,6.2832,6.28011,6.35988
4.624,11.4251,6.2832,6.28318,6.35988
4.626,11.4803,6.2832,6.28318,6.35988
4.628,11.5355,6.2832,6.28318,6.35681
4.63,11.5877,6.2832,6.28318,6.35681
4.632,11.6398,6.2832,6.28318,6.35681
4.634,11.6889,6.2832,6.28318,6.35681
4.636,11.7349,6.2832,6.28318,6.35681
4.638,11.781,6.2832,6.28318,6.35681
4.64,11.8239,6.2832,6.28318,6.35681
4.642,11.8638,6.2832,6.28318,6.35681
4.644,11.9037,6.2832,6.28318,6.35681
4.646,11.9405,6.2832,6.28318,6.35681
4.648,11.9773,6.2832,6.28318,6.35681
4.65,12.0111,6.2832,6.28318,6.35681
4.652,12.0387,6.2832,6.28318,6.35681
4.654,12.0694,6.2832,6.28318,6.35375
4.656,12.097,6.2832,6.28318,6.35375
4.658,12.1215,6.2832,6.28318,6.35375
4.66,12.143,6.2832,6.28318,6.35375
4.662,12.1645,6.2832,6.28318,6.35375
4.664,12.1829,6.2832,6.28318,6.35375
4.666,12.1982,6.2832,6.28318,6.35375
4.668,12.2105,6.2832,6.28318,6.35375
4.67,12.2228,6.2832,6.28318,6.35375
4.672,12.232,6.2832,6.28318,6.35375
4.674,12.2412,6.2832,6.28318,6.35375
4.676,12.2442,6.2832,6.28318,6.35068
4.678,12.2473,6.2832,6.28625,6.35068
4.68,12.2473,6.2832,6.28625,6.35068
4.682,12.2473,6.2832,6.28625,6.35068
4.684,12.2412,6.2832,6.28625,6.35068
4.686,12.235,6.2832,6.28625,6.35068
4.688,12.2258,6.2832,6.28625,6.35068
4.69,12.2135,6.2832,6.28625,6.35068
4.692,12.1982,6.2832,6.28625,6.35068
4.694,12.1829,6.2832,6.28625,6.35068
4.696,12.1645,6.2832,6.28625,6.35068
4.698,12.1461,6.2832,6.28625,6.35068
4.7,12.1246,6.2832,6.28625,6.35068
4.702,12.1,6.2832,6.28625,6.35068
4.704,12.0724,6.2832,6.28625,6.35068
4.706,12.0448,6.2832,6.28625,6.35068
4.708,12.0141,6.2832,6.28625,6.34761
4.71,11.9804,6.2832,6.28625,6.34761
4.712,11.9466,6.2832,6.28625,6.34761
4.714,11.9098,6.2832,6.28625,6.34761
4.716,11.873,6.2832,6.28625,6.34761
4.718,11.8331,6.2832,6.28932,6.34761
4.72,11.7902,6.2832,6.28932,6.34761
4.722,11.7442,6.2832,6.28932,6.34761
4.724,11.6981,6.2832,6.28932,6.34761
4.726,11.6521,6.2832,6.28932,6.34761
4.728,11.6,6.2832,6.28932,6.34761
4.73,11.5478,6.2832,6.28932,6.34761
4.732,11.4956,6.2832,6.28932,6.34761
4.734,11.4404,6.2832,6.28932,6.34761
4.736,11.3821,6.2832,6.28932,6.34761
4.738,11.3238,6.2832,6.28932,6.34761
4.74,11.2625,6.2832,6.28932,6.34761
4.742,11.1981,6.2832,6.28932,6.34761
4.744,11.1336,6.2832,6.28932,6.34761
4.746,11.0692,6.2832,6.28932,6.34761
4.748,10.9986,6.2832,6.28932,6.34761
4.75,10.9311,6.2832,6.28932,6.34454
4.752,10.8575,6.2832,6.28932,6.34454
4.754,10.7839,6.2832,6.28932,6.34454
4.756,10.7102,6.2832,6.28932,6.34454
4.758,10.6335,6.2832,6.28932,6.34454
4.76,10.5569,6.2832,6.28932,6.34454
4.762,10.4771,6.2832,6.28932,6.34454
4.764,10.3942,6.2832,6.28932,6.34454
4.766,10.3114,6.2832,6.28932,6.34454
4.768,10.2286,6.2832,6.28932,6.34454
4.77,10.1427,6.2832,6.28932,6.34454
4.772,10.0568,6.2832,6.28932,6.34454
4.774,9.97087,6.2832,6.29239,6.34454
4.776,9.8819,6.2832,6.29239,6.34454
4.778,9.78986,6.2832,6.29239,6.34454
4.78,9.69782,6.2832,6.29239,6.34454
4.782,9.60271,6.2832,6.29239,6.34454
4.784,9.51068,6.2832,6.29239,6.34454
4.786,9.41557,6.2832,6.29239,6.34454
4.788,9.31739,6.2832,6.29239,6.34454
4.79,9.22229,6.2832,6.29239,6.34454
4.792,9.12105,6.2832,6.29239,6.34454
4.794,9.0198,6.2832,6.29239,6.34454
4.796,8.91856,6.2832,6.29239,6.34454
4.798,8.81732,6.2832,6.29239,6.34454
4.8,8.71607,6.2832,6.29239,6.34454
4.802,8.61483,6.2832,6.29239,6.34454
4.804,8.50745,6.2832,6.29239,6.34454
4.806,8.40314,6.2832,6.29239,6.34147
4.808,8.29576,6.2832,6.29239,6.34147
4.81,8.19145,6.2832,6.29239,6.34147
4.812,8.08407,6.2832,6.29239,6.34147
4.814,7.9767,6.2832,6.29239,6.34147
4.816,7.86932,6.2832,6.29239,6.34147
4.818,7.7558,6.2832,6.29239,6.34147
4.82,7.64842,6.2832,6.29239,6.34147
4.822,7.53798,6.2832,6.29239,6.34147
4.824,7.42753,6.2832,6.29239,6.34147
4.826,7.31708,6.2832,6.29239,6.34147
4.828,7.20664,6.2832,6.29239,6.34147
4.83,7.09312,6.2832,6.29239,6.34147
4.832,6.97961,6.2832,6.29239,6.33841
4.834,6.86916,6.2832,6.29239,6.33841
4.836,6.75565,6.2832,6.29239,6.33841
4.838,6.6452,6.2832,6.29239,6.33841
4.84,6.53475,6.2832,6.29239,6.33841
4.842,6.42124,6.2832,6.29239,6.33841
4.844,6.30773,6.2832,6.29239,6.33841
4.846,6.19421,6.2832,6.29239,6.33841
4.848,6.0807,6.2832,6.29239,6.33841
4.85,5.97025,6.2832,6.29239,6.33841
4.852,5.85674,6.2832,6.29239,6.33841
4.854,5.74629,6.2832,6.29239,6.33841
4.856,5.63277,6.2832,6.29239,6.33534
4.858,5.51926,6.2832,6.29239,6.33534
4.86,5.40881,6.2832,6.29239,6.33534
4.862,5.2953,6.2832,6.29239,6.33534
4.864,5.18485,6.2832,6.29239,6.33534
4.866,5.07441,6.2832,6.29239,6.33534
4.868,4.96703,6.2832,6.29239,6.33534
4.87,4.85351,6.2832,6.29239,6.33534
4.872,4.74613,6.2832,6.29239,6.33534
4.874,4.63569,6.2832,6.29239,6.33534
4.876,4.52831,6.2832,6.29239,6.33534
4.878,4.42093,6.2832,6.29239,6.33534
4.88,4.31355,6.2832,6.29239,6.33534
4.882,4.20924,6.2832,6.29239,6.33534
4.884,4.09879,6.2832,6.29239,6.33534
4.886,3.99755,6.2832,6.29239,6.33534
4.888,3.89017,6.2832,6.29239,6.33227
4.89,3.78893,6.2832,6.29239,6.33227
4.892,3.68769,6.2832,6.29239,6.33227
4.894,3.58645,6.2832,6.29239,6.33227
4.896,3.4852,6.2832,6.29239,6.33227
4.898,3.38703,6.2832,6.29239,6.33227
4.9,3.28885,6.2832,6.29239,6.33227
4.902,3.19068,6.2832,6.29239,6.33227
4.904,3.09557,6.2832,6.29239,6.33227
4.906,3.00046,6.2832,6.29239,6.33227
4.908,2.90536,6.2832,6.29239,6.33227
4.91,2.81332,6.2832,6.29239,6.33227
4.912,2.72128,6.2832,6.29239,6.33227
4.914,2.62924,6.2832,6.29239,6.33227
4.916,2.54027,6.2832,6.29239,6.33227
4.918,2.45437,6.2832,6.29239,6.33227
4.92,2.36847,6.2832,6.29239,6.33227
4.922,2.28256,6.2832,6.29239,6.33227
4.924,2.19973,6.2832,6.29239,6.33227
4.926,2.11689,6.2832,6.29239,6.33227
4.928,2.03713,6.2832,6.29239,6.33227
4.93,1.95736,6.2832,6.29239,6.33227
4.932,1.88066,6.2832,6.29239,6.33227
4.934,1.80703,6.2832,6.29239,6.33227
4.936,1.73033,6.2832,6.29239,6.33227
4.938,1.6567,6.2832,6.29239,6.33227
4.94,1.58614,6.2832,6.29239,6.33227
4.942,1.51864,6.2832,6.29239,6.33227
4.944,1.45115,6.2832,6.29239,6.33227
4.946,1.38672,6.2832,6.29239,6.33227
4.948,1.32229,6.2832,6.29239,6.33227
4.95,1.25786,6.2832,6.29239,6.33227
4.952,1.19957,6.2832,6.29239,6.3292
4.954,1.14128,6.2832,6.29239,6.3292
4.956,1.08299,6.2832,6.29239,6.3292
4.958,1.03083,6.2832,6.29239,6.3292
4.96,0.978679,6.2832,6.29239,6.3292
4.962,0.926524,6.2832,6.29239,6.3292
4.964,0.877437,6.2832,6.29239,6.3292
4.966,0.831417,6.2832,6.29239,6.3292
4.968,0.785398,6.2832,6.29239,6.3292
4.97,0.742446,6.2832,6.29239,6.3292
4.972,0.702563,6.2832,6.29239,6.3292
4.974,0.662679,6.2832,6.29239,6.3292
4.976,0.625864,6.2832,6.29239,6.3292
4.978,0.589048,6.2832,6.29239,6.3292
4.98,0.558369,6.2832,6.29239,6.3292
4.982,0.527689,6.2832,6.29239,6.3292
4.984,0.49701,6.2832,6.29239,6.3292
4.986,0.472466,6.2832,6.29239,6.3292
4.988,0.447922,6.2832,6.29239,6.3292
4.99,0.423378,6.2832,6.29239,6.3292
4.992,0.404971,6.2832,6.29239,6.3292
4.994,0.386563,6.2832,6.29239,6.3292
4.996,0.368155,6.2832,6.29239,6.3292
4.998,0.355883,6.2832,6.29239,6.3292
5,0.343612,6.2832,6.29239,6.3292
5.002,0.334408,6.2832,6.29239,6.3292
5.004,0.328272,6.2832,6.29239,6.32613
5.006,0.322136,6.2832,6.29239,6.32613
5.008,0.319068,6.2832,6.29239,6.32613
5.01,0.319068,6.2832,6.29239,6.32613
5.012,0.319068,6.2832,6.29239,6.32613
5.014,0.322136,6.2832,6.29239,6.32613
5.016,0.328272,6.2832,6.29239,6.32613
5.018,0.337476,6.2832,6.29239,6.32613
5.02,0.346679,6.2832,6.29239,6.32613
5.022,0.358951,6.2832,6.29239,6.32613
5.024,0.374291,6.2832,6.29239,6.32613
5.026,0.392699,6.2832,6.29239,6.32613
5.028,0.411107,6.2832,6.29239,6.32613
5.03,0.432582,6.2832,6.29239,6.32613
5.032,0.454058,6.2832,6.29239,6.32613
5.034,0.478602,6.2832,6.29239,6.32613
5.036,0.506213,6.2832,6.29239,6.32613
5.038,0.536893,6.2832,6.29239,6.32613
5.04,0.567573,6.2832,6.29239,6.32613
5.042,0.60132,6.2832,6.29239,6.32613
5.044,0.638136,6.2832,6.29239,6.32613
5.046,0.674951,6.2832,6.29239,6.32613
5.048,0.711767,6.2832,6.29239,6.32613
5.05,0.754718,6.2832,6.29239,6.32613
5.052,0.79767,6.2832,6.29239,6.32613
5.054,0.843689,6.2832,6.29239,6.32307
5.056,0.889708,6.2832,6.29239,6.32307
5.058,0.938796,6.2832,6.29239,6.32307
5.06,0.990951,6.2832,6.29239,6.32307
5.062,1.04311,6.2832,6.29239,6.32307
5.064,1.09833,6.2832,6.29239,6.32307
5.066,1.15355,6.2832,6.29239,6.32307
5.068,1.21184,6.2832,6.29239,6.32307
5.07,1.2732,6.2832,6.29239,6.32307
5.072,1.33456,6.2832,6.29239,6.32307
5.074,1.39899,6.2832,6.29239,6.32307
5.076,1.46342,6.2832,6.29239,6.32307
5.078,1.53091,6.2832,6.29239,6.32307
5.08,1.59841,6.2832,6.29239,6.32307
5.082,1.67204,6.2832,6.29239,6.32307
5.084,1.74567,6.2832,6.29239,6.32307
5.086,1.8193,6.2832,6.29239,6.32307
5.088,1.89293,6.2832,6.29239,6.32307
5.09,1.9727,6.2832,6.29239,6.32307
5.092,2.0494,6.2832,6.29239,6.32307
5.094,2.12916,6.2832,6.29239,6.32
5.096,2.212,6.2832,6.29239,6.32
5.098,2.29483,6.2832,6.29239,6.32
5.1,2.38074,6.2832,6.29239,6.32
5.102,2.46664,6.2832,6.29239,6.32
5.104,2.55254,6.2832,6.29239,6.32
5.106,2.64151,6.2832,6.29239,6.32
5.108,2.73355,6.2832,6.29239,6.32
5.11,2.82559,6.2832,6.29239,6.32
5.112,2.91763,6.2832,6.29239,6.32
5.114,3.01274,6.2832,6.29239,6.32
5.116,3.10478,6.2832,6.29239,6.32
5.118,3.20295,6.2832,6.29239,6.32
5.12,3.29806,6.2832,6.29239,6.32
5.122,3.3993,6.2832,6.29239,6.32
5.124,3.50054,6.2832,6.29239,6.32
5.126,3.59872,6.2832,6.29239,6.32
5.128,3.69996,6.2832,6.29239,6.32
5.13,3.8012,6.2832,6.29239,6.32
5.132,3.90245,6.2832,6.29239,6.32
5.134,4.00676,6.2832,6.29239,6.32
5.136,4.11413,6.2832,6.29239,6.32
5.138,4.22151,6.2832,6.29239,6.32
5.14,4.32582,6.2832,6.29239,6.32
5.142,4.4332,6.2832,6.29239,6.32
5.144,4.54058,6.2832,6.29239,6.32
5.146,4.64796,6.2832,6.29239,6.32
5.148,4.75534,6.2832,6.29239,6.32
5.15,4.86885,6.2832,6.29239,6.31693
5.152,4.97623,6.2832,6.29239,6.31693
5.154,5.08975,6.2832,6.29239,6.31693
5.156,5.19712,6.2832,6.29239,6.31693
5.158,5.30757,6.2832,6.29239,6.31693
5.16,5.42109,6.2832,6.29239,6.31693
5.162,5.5346,6.2832,6.29239,6.31693
5.164,5.64505,6.2832,6.29239,6.31693
5.166,5.75856,6.2832,6.29239,6.31693
5.168,5.86901,6.2832,6.29239,6.31693
5.17,5.98252,6.2832,6.29239,6.31693
5.172,6.09604,6.2832,6.29239,6.31693
5.174,6.20648,6.2832,6.29239,6.31693
5.176,6.32307,6.2832,6.29239,6.31693
5.178,6.43658,6.2832,6.29239,6.31693
5.18,6.54703,6.2832,6.29239,6.31693
5.182,6.66054,6.2832,6.29239,6.31693
5.184,6.77099,6.2832,6.29239,6.31693
5.186,6.8845,6.2832,6.29239,6.31693
5.188,6.99495,6.2832,6.29239,6.31693
5.19,7.11153,6.2832,6.29239,6.31693
5.192,7.22198,6.2832,6.29239,6.31693
5.194,7.33242,6.2832,6.29239,6.31693
5.196,7.44287,6.2832,6.29239,6.31693
5.198,7.55332,6.2832,6.29239,6.31693
5.2,7.66683,6.2832,6.29239,6.31693
5.202,7.77421,6.2832,6.29239,6.31693
5.204,7.88466,6.2832,6.29239,6.31693
5.206,7.9951,6.2832,6.29239,6.31693
5.208,8.10248,6.2832,6.29239,6.31693
5.21,8.20986,6.2832,6.29239,6.31693
5.212,8.31724,6.2832,6.29239,6.31693
5.214,8.42155,6.2832,6.29239,6.31693
5.216,8.52893,6.2832,6.29239,6.31693
5.218,8.63324,6.2832,6.29239,6.31693
5.22,8.73755,6.2832,6.29239,6.31693
5.222,8.83879,6.2832,6.29239,6.31693
5.224,8.94004,6.2832,6.29239,6.31693
5.226,9.04128,6.2832,6.29239,6.31693
5.228,9.14252,6.2832,6.29239,6.31693
5.23,9.2407,6.2832,6.29239,6.31693
5.232,9.33887,6.2832,6.29239,6.31693
5.234,9.43704,6.2832,6.29239,6.31693
5.236,9.53215,6.2832,6.29239,6.31693
5.238,9.62726,6.2832,6.29239,6.31693
5.24,9.7193,6.2832,6.29239,6.31693
5.242,9.81134,6.2832,6.29239,6.31693
5.244,9.90337,6.2832,6.29239,6.31386
5.246,9.99235,6.2832,6.29239,6.31386
5.248,10.0813,6.2832,6.29239,6.31386
5.25,10.1672,6.2832,6.29239,6.31386
5.252,10.2531,6.2832,6.29239,6.31386
5.254,10.339,6.2832,6.29239,6.31386
5.256,10.4219,6.2832,6.29239,6.31386
5.258,10.5047,6.2832,6.29239,6.31386
5.26,10.5814,6.2832,6.29239,6.31386
5.262,10.6612,6.2832,6.29239,6.31386
5.264,10.7379,6.2832,6.29239,6.31386
5.266,10.8115,6.2832,6.29239,6.31386
5.268,10.8851,6.2832,6.29239,6.31386
5.27,10.9588,6.2832,6.29239,6.31386
5.272,11.0293,6.2832,6.29239,6.31386
5.274,11.0968,6.2832,6.29239,6.31386
5.276,11.1612,6.2832,6.29239,6.31386
5.278,11.2257,6.2832,6.29239,6.31386
5.28,11.2901,6.2832,6.29239,6.31386
5.282,11.3515,6.2832,6.29239,6.31386
5.284,11.4128,6.2832,6.29239,6.31386
5.286,11.468,6.2832,6.29239,6.31386
5.288,11.5233,6.2832,6.29239,6.31386
5.29,11.5785,6.2832,6.29239,6.31386
5.292,11.6306,6.2832,6.29239,6.31386
5.294,11.6797,6.2832,6.29239,6.31386
5.296,11.7288,6.2832,6.29239,6.31386
5.298,11.7748,6.2832,6.29239,6.31386
5.3,11.8178,6.2832,6.29239,6.31386
5.302,11.8607,6.2832,6.29239,6.31386
5.304,11.9006,6.2832,6.29239,6.31386
5.306,11.9374,6.2832,6.29239,6.31386
5.308,11.9742,6.2832,6.29239,6.31386
5.31,12.008,6.2832,6.29239,6.31386
5.312,12.0417,6.2832,6.29239,6.31386
5.314,12.0694,6.2832,6.29239,6.31079
5.316,12.097,6.2832,6.29239,6.31079
5.318,12.1246,6.2832,6.29239,6.31079
5.32,12.1461,6.2832,6.29239,6.31079
5.322,12.1675,6.2832,6.29239,6.31079
5.324,12.189,6.2832,6.29239,6.31079
5.326,12.2043,6.2832,6.29239,6.31079
5.328,12.2197,6.2832,6.29239,6.31079
5.33,12.232,6.2832,6.29239,6.31079
5.332,12.2412,6.2832,6.29239,6.31079
5.334,12.2504,6.2832,6.29239,6.31079
5.336,12.2565,6.2832,6.29239,6.31079
5.338,12.2596,6.2832,6.29239,6.31079
5.34,12.2596,6.2832,6.29239,6.31079
5.342,12.2596,6.2832,6.29239,6.31079
5.344,12.2596,6.2832,6.29239,6.31079
5.346,12.2534,6.2832,6.29239,6.31079
5.348,12.2473,6.2832,6.29239,6.31079
5.35,12.2381,6.2832,6.29239,6.31079
5.352,12.2258,6.2832,6.29239,6.31079
5.354,12.2105,6.2832,6.29239,6.31079
5.356,12.1951,6.2832,6.29239,6.31079
5.358,12.1767,6.2832,6.29239,6.31079
5.36,12.1553,6.2832,6.29239,6.31079
5.362,12.1338,6.2832,6.29239,6.31079
5.364,12.1092,6.2832,6.29239,6.31079
5.366,12.0816,6.2832,6.29239,6.31079
5.368,12.054,6.2832,6.29239,6.31079
5.37,12.0233,6.2832,6.29239,6.31079
5.372,11.9896,6.2832,6.29239,6.31079
5.374,11.9558,6.2832,6.29239,6.31079
5.376,11.919,6.2832,6.29239,6.31079
5.378,11.8791,6.2832,6.29239,6.31079
5.38,11.8393,6.2832,6.29239,6.31079
5.382,11.7963,6.2832,6.29239,6.30773
5.384,11.7503,6.2832,6.29239,6.30773
5.386,11.7043,6.2832,6.29239,6.30773
5.388,11.6552,6.2832,6.29239,6.30773
5.39,11.6061,6.2832,6.29239,6.30773
5.392,11.5539,6.2832,6.29239,6.30773
5.394,11.4987,6.2832,6.29239,6.30773
5.396,11.4435,6.2832,6.29239,6.30773
5.398,11.3852,6.2832,6.29239,6.30773
5.4,11.3269,6.2832,6.29239,6.30773
5.402,11.2625,6.2832,6.29239,6.30773
5.404,11.1981,6.2832,6.29239,6.30773
5.406,11.1336,6.2832,6.29239,6.30773
5.408,11.0661,6.2832,6.29239,6.30773
5.41,10.9986,6.2832,6.29239,6.30773
5.412,10.9281,6.2832,6.29239,6.30773
5.414,10.8544,6.2832,6.29239,6.30773
5.416,10.7808,6.2832,6.29239,6.30773
5.418,10.7072,6.2832,6.29239,6.30773
5.42,10.6305,6.2832,6.29239,6.30773
5.422,10.5538,6.2832,6.29239,6.30773
5.424,10.4709,6.2832,6.29239,6.30773
5.426,10.3912,6.2832,6.29239,6.30773
5.428,10.3083,6.2832,6.29239,6.30773
5.43,10.2224,6.2832,6.29239,6.30773
5.432,10.1365,6.2832,6.29239,6.30773
5.434,10.0506,6.2832,6.29239,6.30773
5.436,9.96167,6.2832,6.29239,6.30773
5.438,9.8727,6.2832,6.29239,6.30773
5.44,9.78066,6.2832,6.29239,6.30773
5.442,9.68862,6.2832,6.29239,6.30773
5.444,9.59351,6.2832,6.29239,6.30773
5.446,9.4984,6.2832,6.29239,6.30773
5.448,9.4033,6.2832,6.29239,6.30773
5.45,9.30819,6.2832,6.29239,6.30773
5.452,9.21002,6.2832,6.29239,6.30773
